xred,xyellow,xgreen,sred,syellow,sgreen
1.112478306,1.112478306,1.112478306,397.3913555,397.3913555,397.3913555
1.112478306,1.112478306,1.579458119,397.3913555,397.3913555,395.3592489
1.112478306,1.579458119,1.112478306,397.3913555,395.3592489,397.3913555
1.112478306,1.112478306,1.579458119,397.3913555,397.3913555,395.3592489
1.112478306,1.579458119,1.112478306,397.3913555,395.3592489,397.3913555
1.112478306,1.579458119,1.579458119,397.3913555,395.3592489,395.3592489
1.112478306,1.579458119,1.112478306,397.3913555,395.3592489,397.3913555
1.112478306,1.579458119,1.579458119,397.3913555,395.3592489,395.3592489
1.112478306,1.579458119,1.579458119,397.3913555,395.3592489,395.3592489
1.112478306,1.579458119,1.579458119,397.3913555,395.3592489,395.3592489
1.112478306,1.579458119,1.579458119,397.3913555,395.3592489,395.3592489
1.112478306,1.579458119,1.579458119,397.3913555,395.3592489,395.3592489
1.579458119,1.579458119,2.046695568,395.3592489,395.3592489,393.3260211
1.112478306,1.579458119,1.579458119,397.3913555,395.3592489,395.3592489
1.112478306,1.579458119,2.046695568,397.3913555,395.3592489,393.3260211
1.112478306,2.046695568,2.046695568,397.3913555,393.3260211,393.3260211
1.112478306,1.579458119,2.046695568,397.3913555,395.3592489,393.3260211
1.112478306,1.579458119,2.046695568,397.3913555,395.3592489,393.3260211
1.112478306,1.579458119,2.514190866,397.3913555,395.3592489,391.2916713
1.112478306,2.046695568,2.046695568,397.3913555,393.3260211,393.3260211
1.112478306,2.046695568,2.514190866,397.3913555,393.3260211,391.2916713
1.112478306,2.046695568,2.046695568,397.3913555,393.3260211,393.3260211
1.112478306,2.046695568,2.514190866,397.3913555,393.3260211,391.2916713
1.112478306,2.046695568,2.514190866,397.3913555,393.3260211,391.2916713
1.112478306,2.046695568,2.514190866,397.3913555,393.3260211,391.2916713
1.112478306,2.046695568,2.514190866,397.3913555,393.3260211,391.2916713
1.112478306,1.579458119,2.981944226,397.3913555,395.3592489,389.2561985
1.112478306,2.046695568,2.514190866,397.3913555,393.3260211,391.2916713
1.112478306,2.046695568,2.981944226,397.3913555,393.3260211,389.2561985
1.112478306,2.046695568,2.514190866,397.3913555,393.3260211,391.2916713
1.112478306,2.514190866,2.514190866,397.3913555,391.2916713,391.2916713
1.112478306,2.046695568,2.981944226,397.3913555,393.3260211,389.2561985
1.112478306,2.514190866,2.514190866,397.3913555,391.2916713,391.2916713
1.112478306,2.046695568,2.981944226,397.3913555,393.3260211,389.2561985
1.112478306,2.514190866,3.449955862,397.3913555,391.2916713,387.2196018
1.112478306,2.046695568,2.981944226,397.3913555,393.3260211,389.2561985
1.579458119,2.514190866,2.981944226,395.3592489,391.2916713,389.2561985
1.112478306,2.514190866,3.449955862,397.3913555,391.2916713,387.2196018
1.579458119,2.046695568,2.981944226,395.3592489,393.3260211,389.2561985
1.112478306,2.046695568,3.449955862,397.3913555,393.3260211,387.2196018
1.112478306,2.514190866,2.981944226,397.3913555,391.2916713,389.2561985
1.579458119,2.514190866,3.449955862,395.3592489,391.2916713,387.2196018
1.579458119,2.514190866,3.918225988,395.3592489,391.2916713,385.1818802
1.579458119,2.514190866,4.386754819,395.3592489,391.2916713,383.1430328
1.579458119,2.514190866,3.918225988,395.3592489,391.2916713,385.1818802
1.579458119,2.981944226,4.386754819,395.3592489,389.2561985,383.1430328
1.579458119,2.514190866,4.386754819,395.3592489,391.2916713,383.1430328
1.579458119,2.981944226,4.855542568,395.3592489,389.2561985,381.1030588
1.579458119,2.514190866,4.855542568,395.3592489,391.2916713,381.1030588
1.579458119,2.981944226,4.386754819,395.3592489,389.2561985,383.1430328
1.579458119,2.514190866,4.855542568,395.3592489,391.2916713,381.1030588
1.579458119,2.981944226,4.386754819,395.3592489,389.2561985,383.1430328
1.579458119,3.449955862,4.855542568,395.3592489,387.2196018,381.1030588
1.579458119,3.449955862,5.324589451,395.3592489,387.2196018,379.0619571
1.579458119,3.449955862,4.386754819,395.3592489,387.2196018,383.1430328
1.579458119,3.449955862,5.324589451,395.3592489,387.2196018,379.0619571
1.579458119,3.918225988,5.793895682,395.3592489,385.1818802,377.0197268
1.579458119,3.449955862,6.263461477,395.3592489,387.2196018,374.976367
2.046695568,3.918225988,5.793895682,393.3260211,385.1818802,377.0197268
1.579458119,3.449955862,6.263461477,395.3592489,387.2196018,374.976367
2.046695568,3.918225988,6.263461477,393.3260211,385.1818802,374.976367
1.579458119,3.918225988,6.733287051,395.3592489,385.1818802,372.9318768
2.046695568,3.918225988,7.203372619,393.3260211,385.1818802,370.8862551
2.046695568,4.386754819,6.733287051,393.3260211,383.1430328,372.9318768
1.579458119,3.918225988,7.203372619,395.3592489,385.1818802,370.8862551
2.046695568,4.386754819,7.203372619,393.3260211,383.1430328,370.8862551
2.046695568,3.918225988,7.203372619,393.3260211,385.1818802,370.8862551
2.046695568,4.386754819,7.203372619,393.3260211,383.1430328,370.8862551
2.046695568,4.386754819,6.733287051,393.3260211,383.1430328,372.9318768
2.046695568,3.918225988,7.203372619,393.3260211,385.1818802,370.8862551
2.046695568,4.386754819,7.203372619,393.3260211,383.1430328,370.8862551
2.046695568,4.855542568,7.673718398,393.3260211,381.1030588,368.8395012
2.046695568,4.386754819,6.733287051,393.3260211,383.1430328,372.9318768
2.514190866,4.855542568,6.263461477,391.2916713,381.1030588,374.976367
2.046695568,4.386754819,6.733287051,393.3260211,383.1430328,372.9318768
2.514190866,4.855542568,7.673718398,391.2916713,381.1030588,368.8395012
2.046695568,4.386754819,7.203372619,393.3260211,383.1430328,370.8862551
2.046695568,4.855542568,6.733287051,393.3260211,381.1030588,372.9318768
2.046695568,4.386754819,7.673718398,393.3260211,383.1430328,368.8395012
2.046695568,4.855542568,8.144324604,393.3260211,381.1030588,366.7916139
2.514190866,4.855542568,7.673718398,391.2916713,381.1030588,368.8395012
2.514190866,4.855542568,8.144324604,391.2916713,381.1030588,366.7916139
2.514190866,5.324589451,8.144324604,391.2916713,379.0619571,366.7916139
2.046695568,4.855542568,8.615191452,393.3260211,381.1030588,364.7425925
2.514190866,5.324589451,8.144324604,391.2916713,379.0619571,366.7916139
2.514190866,4.855542568,8.615191452,391.2916713,381.1030588,364.7425925
2.514190866,5.324589451,8.615191452,391.2916713,379.0619571,364.7425925
2.514190866,5.793895682,9.08631916,391.2916713,377.0197268,362.6924359
2.514190866,5.793895682,8.615191452,391.2916713,377.0197268,364.7425925
2.514190866,5.793895682,9.08631916,391.2916713,377.0197268,362.6924359
2.514190866,5.793895682,8.615191452,391.2916713,377.0197268,364.7425925
2.514190866,6.263461477,9.08631916,391.2916713,374.976367,362.6924359
2.514190866,5.793895682,9.08631916,391.2916713,377.0197268,362.6924359
2.981944226,6.263461477,9.08631916,389.2561985,374.976367,362.6924359
2.514190866,5.793895682,9.557707945,391.2916713,377.0197268,360.6411432
2.514190866,5.324589451,9.08631916,391.2916713,379.0619571,362.6924359
2.514190866,5.793895682,9.557707945,391.2916713,377.0197268,360.6411432
2.514190866,5.324589451,9.557707945,391.2916713,379.0619571,360.6411432
2.981944226,5.793895682,9.557707945,389.2561985,377.0197268,360.6411432
2.514190866,5.793895682,9.557707945,391.2916713,377.0197268,360.6411432
2.981944226,6.263461477,10.02935802,389.2561985,374.976367,358.5887135
2.514190866,6.263461477,9.557707945,391.2916713,374.976367,360.6411432
2.981944226,6.263461477,10.02935802,389.2561985,374.976367,358.5887135
2.981944226,6.263461477,10.02935802,389.2561985,374.976367,358.5887135
2.981944226,6.263461477,10.50126961,389.2561985,374.976367,356.5351457
2.981944226,6.733287051,10.02935802,389.2561985,372.9318768,358.5887135
2.981944226,6.733287051,10.50126961,389.2561985,372.9318768,356.5351457
2.981944226,6.263461477,10.50126961,389.2561985,374.976367,356.5351457
2.981944226,6.733287051,10.97344293,389.2561985,372.9318768,354.480439
2.981944226,6.733287051,10.97344293,389.2561985,372.9318768,354.480439
2.981944226,7.203372619,10.50126961,389.2561985,370.8862551,356.5351457
2.981944226,6.733287051,10.97344293,389.2561985,372.9318768,354.480439
3.449955862,7.203372619,10.97344293,387.2196018,370.8862551,354.480439
2.981944226,6.733287051,11.44587819,389.2561985,372.9318768,352.4245925
2.981944226,7.203372619,11.44587819,389.2561985,370.8862551,352.4245925
3.449955862,7.203372619,11.44587819,387.2196018,370.8862551,352.4245925
2.981944226,7.203372619,11.44587819,389.2561985,370.8862551,352.4245925
3.449955862,7.673718398,11.91857562,387.2196018,368.8395012,350.3676051
3.449955862,7.203372619,11.91857562,387.2196018,370.8862551,350.3676051
2.981944226,7.673718398,11.91857562,389.2561985,368.8395012,350.3676051
3.449955862,7.203372619,12.39153543,387.2196018,370.8862551,348.3094759
2.981944226,7.673718398,11.91857562,389.2561985,368.8395012,350.3676051
3.449955862,7.673718398,12.39153543,387.2196018,368.8395012,348.3094759
3.449955862,7.203372619,12.39153543,387.2196018,370.8862551,348.3094759
3.449955862,7.673718398,12.39153543,387.2196018,368.8395012,348.3094759
3.449955862,7.673718398,12.39153543,387.2196018,368.8395012,348.3094759
3.449955862,8.144324604,12.39153543,387.2196018,366.7916139,348.3094759
3.449955862,7.673718398,12.86475784,387.2196018,368.8395012,346.250204
3.449955862,8.144324604,12.86475784,387.2196018,366.7916139,346.250204
3.449955862,7.673718398,12.86475784,387.2196018,368.8395012,346.250204
3.449955862,8.144324604,12.86475784,387.2196018,366.7916139,346.250204
3.918225988,8.144324604,13.33824307,385.1818802,366.7916139,344.1897885
3.449955862,8.144324604,12.86475784,387.2196018,366.7916139,346.250204
3.918225988,8.615191452,13.33824307,385.1818802,364.7425925,344.1897885
3.449955862,8.144324604,13.33824307,387.2196018,366.7916139,344.1897885
3.918225988,8.615191452,13.33824307,385.1818802,364.7425925,344.1897885
3.449955862,8.144324604,13.33824307,387.2196018,366.7916139,344.1897885
3.918225988,8.615191452,13.81199134,385.1818802,364.7425925,342.1282282
3.918225988,8.144324604,13.81199134,385.1818802,366.7916139,342.1282282
3.918225988,8.615191452,13.33824307,385.1818802,364.7425925,344.1897885
3.918225988,8.144324604,13.81199134,385.1818802,366.7916139,342.1282282
3.918225988,8.615191452,13.81199134,385.1818802,364.7425925,342.1282282
3.918225988,8.615191452,14.28600286,385.1818802,364.7425925,340.0655224
4.386754819,8.615191452,13.81199134,383.1430328,364.7425925,342.1282282
3.918225988,8.615191452,14.28600286,385.1818802,364.7425925,340.0655224
4.386754819,8.615191452,13.81199134,383.1430328,364.7425925,342.1282282
3.918225988,9.08631916,14.28600286,385.1818802,362.6924359,340.0655224
4.386754819,8.615191452,14.28600286,383.1430328,364.7425925,340.0655224
4.386754819,9.08631916,13.81199134,383.1430328,362.6924359,342.1282282
4.855542568,8.615191452,14.28600286,381.1030588,364.7425925,340.0655224
4.855542568,9.08631916,14.76027787,381.1030588,362.6924359,338.0016701
5.324589451,9.08631916,14.28600286,379.0619571,362.6924359,340.0655224
4.855542568,9.08631916,14.28600286,381.1030588,362.6924359,340.0655224
4.855542568,9.08631916,14.76027787,381.1030588,362.6924359,338.0016701
5.324589451,9.08631916,13.81199134,379.0619571,362.6924359,342.1282282
4.855542568,9.557707945,14.28600286,381.1030588,360.6411432,340.0655224
4.855542568,9.08631916,14.28600286,381.1030588,362.6924359,340.0655224
5.324589451,9.557707945,14.28600286,379.0619571,360.6411432,340.0655224
5.324589451,9.557707945,14.28600286,379.0619571,360.6411432,340.0655224
5.324589451,9.557707945,14.28600286,379.0619571,360.6411432,340.0655224
4.855542568,9.557707945,14.28600286,381.1030588,360.6411432,340.0655224
4.855542568,9.557707945,14.28600286,381.1030588,360.6411432,340.0655224
4.855542568,9.557707945,14.76027787,381.1030588,360.6411432,338.0016701
4.855542568,9.557707945,14.28600286,381.1030588,360.6411432,340.0655224
5.793895682,10.02935802,14.76027787,377.0197268,358.5887135,338.0016701
5.793895682,10.02935802,14.28600286,377.0197268,358.5887135,340.0655224
5.324589451,10.02935802,14.76027787,379.0619571,358.5887135,338.0016701
5.324589451,10.02935802,14.28600286,379.0619571,358.5887135,340.0655224
4.855542568,10.02935802,14.76027787,381.1030588,358.5887135,338.0016701
5.324589451,10.02935802,14.28600286,379.0619571,358.5887135,340.0655224
5.324589451,10.02935802,14.76027787,379.0619571,358.5887135,338.0016701
5.793895682,10.02935802,14.76027787,377.0197268,358.5887135,338.0016701
5.324589451,10.02935802,14.76027787,379.0619571,358.5887135,338.0016701
5.324589451,10.50126961,14.76027787,379.0619571,356.5351457,338.0016701
5.793895682,10.02935802,14.76027787,377.0197268,358.5887135,338.0016701
5.793895682,10.50126961,14.76027787,377.0197268,356.5351457,338.0016701
6.263461477,10.02935802,14.76027787,374.976367,358.5887135,338.0016701
5.793895682,10.50126961,14.76027787,377.0197268,356.5351457,338.0016701
6.263461477,10.50126961,14.76027787,374.976367,356.5351457,338.0016701
5.793895682,10.97344293,14.76027787,377.0197268,354.480439,338.0016701
6.263461477,10.50126961,14.76027787,374.976367,356.5351457,338.0016701
5.793895682,10.97344293,14.76027787,377.0197268,354.480439,338.0016701
6.263461477,10.97344293,14.76027787,374.976367,354.480439,338.0016701
5.793895682,10.97344293,14.76027787,377.0197268,354.480439,338.0016701
6.263461477,10.97344293,15.23481657,374.976367,354.480439,335.9366702
6.263461477,10.97344293,14.76027787,374.976367,354.480439,338.0016701
6.733287051,10.97344293,15.23481657,372.9318768,354.480439,335.9366702
5.793895682,10.50126961,14.76027787,377.0197268,356.5351457,338.0016701
6.263461477,10.97344293,15.23481657,374.976367,354.480439,335.9366702
6.263461477,10.50126961,14.76027787,374.976367,356.5351457,338.0016701
5.793895682,10.97344293,14.76027787,377.0197268,354.480439,338.0016701
6.263461477,10.50126961,15.23481657,374.976367,356.5351457,335.9366702
6.733287051,10.97344293,15.23481657,372.9318768,354.480439,335.9366702
6.263461477,10.97344293,14.76027787,374.976367,354.480439,338.0016701
6.733287051,10.97344293,15.23481657,372.9318768,354.480439,335.9366702
6.733287051,10.97344293,15.23481657,372.9318768,354.480439,335.9366702
7.203372619,11.44587819,15.23481657,370.8862551,352.4245925,335.9366702
7.203372619,10.97344293,15.23481657,370.8862551,354.480439,335.9366702
7.203372619,11.44587819,15.23481657,370.8862551,352.4245925,335.9366702
6.733287051,11.44587819,15.23481657,372.9318768,352.4245925,335.9366702
7.203372619,11.44587819,15.23481657,370.8862551,352.4245925,335.9366702
6.733287051,10.97344293,15.23481657,372.9318768,354.480439,335.9366702
7.203372619,11.44587819,15.23481657,370.8862551,352.4245925,335.9366702
7.673718398,11.44587819,15.23481657,368.8395012,352.4245925,335.9366702
7.203372619,11.44587819,15.23481657,370.8862551,352.4245925,335.9366702
7.203372619,11.44587819,15.23481657,370.8862551,352.4245925,335.9366702
7.203372619,11.91857562,15.23481657,370.8862551,350.3676051,335.9366702
7.673718398,11.44587819,15.23481657,368.8395012,352.4245925,335.9366702
7.203372619,11.44587819,15.23481657,370.8862551,352.4245925,335.9366702
7.673718398,11.91857562,15.23481657,368.8395012,350.3676051,335.9366702
7.203372619,11.91857562,15.23481657,370.8862551,350.3676051,335.9366702
7.203372619,12.39153543,15.23481657,370.8862551,348.3094759,335.9366702
7.673718398,11.91857562,15.23481657,368.8395012,350.3676051,335.9366702
7.203372619,11.91857562,15.23481657,370.8862551,350.3676051,335.9366702
6.733287051,11.91857562,15.23481657,372.9318768,350.3676051,335.9366702
7.673718398,12.39153543,15.23481657,368.8395012,348.3094759,335.9366702
7.673718398,12.39153543,15.23481657,368.8395012,348.3094759,335.9366702
8.144324604,12.39153543,15.23481657,366.7916139,348.3094759,335.9366702
7.673718398,11.91857562,15.23481657,368.8395012,350.3676051,335.9366702
8.144324604,12.86475784,15.23481657,366.7916139,346.250204,335.9366702
7.673718398,12.39153543,15.23481657,368.8395012,348.3094759,335.9366702
8.144324604,11.91857562,15.23481657,366.7916139,350.3676051,335.9366702
7.673718398,12.86475784,15.23481657,368.8395012,346.250204,335.9366702
8.144324604,12.39153543,15.23481657,366.7916139,348.3094759,335.9366702
7.673718398,11.91857562,15.23481657,368.8395012,350.3676051,335.9366702
8.144324604,12.39153543,15.23481657,366.7916139,348.3094759,335.9366702
7.673718398,12.86475784,15.23481657,368.8395012,346.250204,335.9366702
8.144324604,12.39153543,15.23481657,366.7916139,348.3094759,335.9366702
8.144324604,12.86475784,15.23481657,366.7916139,346.250204,335.9366702
7.673718398,12.86475784,15.23481657,368.8395012,346.250204,335.9366702
8.144324604,13.33824307,15.23481657,366.7916139,344.1897885,335.9366702
8.144324604,12.86475784,15.23481657,366.7916139,346.250204,335.9366702
7.673718398,13.33824307,15.23481657,368.8395012,344.1897885,335.9366702
8.144324604,12.86475784,15.70961919,366.7916139,346.250204,333.8705219
8.144324604,13.33824307,15.23481657,366.7916139,344.1897885,335.9366702
8.144324604,12.86475784,15.23481657,366.7916139,346.250204,335.9366702
8.144324604,13.33824307,15.23481657,366.7916139,344.1897885,335.9366702
8.144324604,12.86475784,15.23481657,366.7916139,346.250204,335.9366702
8.144324604,13.33824307,15.70961919,366.7916139,344.1897885,333.8705219
7.673718398,12.86475784,15.23481657,368.8395012,346.250204,335.9366702
8.144324604,13.33824307,15.70961919,366.7916139,344.1897885,333.8705219
7.673718398,12.86475784,15.23481657,368.8395012,346.250204,335.9366702
8.144324604,13.81199134,15.70961919,366.7916139,342.1282282,333.8705219
8.144324604,13.33824307,15.23481657,366.7916139,344.1897885,335.9366702
8.144324604,13.81199134,15.70961919,366.7916139,342.1282282,333.8705219
8.144324604,13.33824307,15.23481657,366.7916139,344.1897885,335.9366702
8.144324604,13.81199134,15.23481657,366.7916139,342.1282282,335.9366702
8.615191452,13.33824307,15.23481657,364.7425925,344.1897885,335.9366702
8.615191452,13.81199134,15.70961919,364.7425925,342.1282282,333.8705219
8.144324604,13.33824307,15.23481657,366.7916139,344.1897885,335.9366702
8.615191452,13.81199134,15.70961919,364.7425925,342.1282282,333.8705219
8.615191452,13.33824307,15.70961919,364.7425925,344.1897885,333.8705219
8.615191452,13.81199134,15.23481657,364.7425925,342.1282282,335.9366702
8.615191452,13.33824307,15.23481657,364.7425925,344.1897885,335.9366702
8.615191452,13.81199134,15.70961919,364.7425925,342.1282282,333.8705219
8.615191452,13.33824307,15.23481657,364.7425925,344.1897885,335.9366702
8.615191452,13.81199134,15.70961919,364.7425925,342.1282282,333.8705219
8.615191452,13.81199134,15.70961919,364.7425925,342.1282282,333.8705219
9.08631916,13.81199134,15.23481657,362.6924359,342.1282282,335.9366702
8.615191452,14.28600286,15.23481657,364.7425925,340.0655224,335.9366702
9.08631916,13.81199134,15.23481657,362.6924359,342.1282282,335.9366702
8.615191452,13.33824307,15.70961919,364.7425925,344.1897885,333.8705219
8.615191452,13.81199134,15.23481657,364.7425925,342.1282282,335.9366702
9.08631916,14.28600286,15.70961919,362.6924359,340.0655224,333.8705219
9.08631916,13.81199134,15.23481657,362.6924359,342.1282282,335.9366702
9.08631916,13.33824307,15.70961919,362.6924359,344.1897885,333.8705219
9.08631916,14.28600286,15.23481657,362.6924359,340.0655224,335.9366702
9.08631916,13.81199134,15.23481657,362.6924359,342.1282282,335.9366702
9.08631916,13.33824307,15.23481657,362.6924359,344.1897885,335.9366702
9.08631916,13.81199134,15.23481657,362.6924359,342.1282282,335.9366702
9.557707945,14.28600286,15.23481657,360.6411432,340.0655224,335.9366702
9.557707945,13.33824307,15.70961919,360.6411432,344.1897885,333.8705219
9.557707945,13.81199134,15.23481657,360.6411432,342.1282282,335.9366702
10.02935802,14.28600286,15.23481657,358.5887135,340.0655224,335.9366702
9.08631916,13.81199134,15.23481657,362.6924359,342.1282282,335.9366702
9.557707945,13.33824307,15.23481657,360.6411432,344.1897885,335.9366702
9.557707945,13.81199134,15.23481657,360.6411432,342.1282282,335.9366702
9.557707945,13.81199134,15.23481657,360.6411432,342.1282282,335.9366702
9.557707945,13.33824307,15.23481657,360.6411432,344.1897885,335.9366702
9.557707945,14.28600286,15.23481657,360.6411432,340.0655224,335.9366702
10.02935802,13.81199134,15.70961919,358.5887135,342.1282282,333.8705219
10.02935802,13.81199134,15.23481657,358.5887135,342.1282282,335.9366702
9.557707945,14.28600286,15.23481657,360.6411432,340.0655224,335.9366702
10.02935802,13.81199134,15.23481657,358.5887135,342.1282282,335.9366702
10.02935802,13.81199134,15.23481657,358.5887135,342.1282282,335.9366702
10.02935802,13.81199134,15.23481657,358.5887135,342.1282282,335.9366702
10.02935802,13.81199134,15.23481657,358.5887135,342.1282282,335.9366702
10.02935802,13.81199134,15.23481657,358.5887135,342.1282282,335.9366702
10.02935802,14.28600286,15.23481657,358.5887135,340.0655224,335.9366702
10.50126961,14.76027787,15.23481657,356.5351457,338.0016701,335.9366702
10.50126961,13.81199134,15.23481657,356.5351457,342.1282282,335.9366702
10.02935802,14.28600286,15.23481657,358.5887135,340.0655224,335.9366702
10.50126961,14.28600286,15.23481657,356.5351457,340.0655224,335.9366702
10.50126961,13.81199134,15.23481657,356.5351457,342.1282282,335.9366702
10.50126961,14.28600286,15.23481657,356.5351457,340.0655224,335.9366702
10.50126961,13.81199134,15.23481657,356.5351457,342.1282282,335.9366702
10.50126961,13.81199134,15.23481657,356.5351457,342.1282282,335.9366702
10.97344293,14.28600286,15.23481657,354.480439,340.0655224,335.9366702
10.50126961,13.81199134,15.23481657,356.5351457,342.1282282,335.9366702
10.50126961,13.81199134,15.23481657,356.5351457,342.1282282,335.9366702
10.50126961,14.28600286,15.23481657,356.5351457,340.0655224,335.9366702
10.97344293,13.81199134,15.70961919,354.480439,342.1282282,333.8705219
10.97344293,13.81199134,15.23481657,354.480439,342.1282282,335.9366702
10.97344293,14.28600286,15.23481657,354.480439,340.0655224,335.9366702
10.97344293,14.76027787,15.70961919,354.480439,338.0016701,333.8705219
10.97344293,14.76027787,15.23481657,354.480439,338.0016701,335.9366702
10.97344293,14.76027787,15.70961919,354.480439,338.0016701,333.8705219
10.97344293,14.28600286,15.70961919,354.480439,340.0655224,333.8705219
11.44587819,13.81199134,15.23481657,352.4245925,342.1282282,335.9366702
11.44587819,14.28600286,15.70961919,352.4245925,340.0655224,333.8705219
11.44587819,14.76027787,15.23481657,352.4245925,338.0016701,335.9366702
10.97344293,14.28600286,15.70961919,354.480439,340.0655224,333.8705219
